"activation"	"item"	"position"	"word"	"time"	"retrieve_wh"	"reanalysis"	"agreeing_actions"	"matching_fs"	"fan_size"	"condition"	"critical"
5.98597782117603	20	2	"instructor"	0.678079116663728	"None"	"no"	3	8.33333333333333	1636418.95357143	"gram_high"	-1
5.68179376720928	20	3	"taught"	0.634689506347552	"None"	"yes"	2.5	11	1109281.42307692	"gram_high"	-1
6.65804647177359	20	4	"an"	0.650782036776693	"None"	"no"	3	9	1488532.33333333	"gram_high"	-1
4.87323949148563	20	5	"optional"	0.661186089534598	"None"	"no"	3	7	1842387.42857143	"gram_high"	-1
6.64960026421735	20	6	"class"	0.625397908870965	"None"	"no"	2.75	9.875	1244924.96557469	"gram_high"	-1
7.57728700451979	20	7	"for"	0.604017152966995	"None"	"no"	3	9.33333333333333	1454896.71428571	"gram_high"	-1
6.71499709039883	20	8	"the"	0.608175294800517	"None"	"no"	5	9	2471421.11111111	"gram_high"	-1
7.11235803461611	20	9	"students"	0.655343907050426	"None"	"no"	3	9.33333333333333	1521370.21847507	"gram_high"	0
11.2811768631642	20	10	"who"	0.605322275117924	"None"	"no"	3	12.0833333333333	931664.347413793	"gram_high"	1
11.2321144310472	20	11	"wondered"	0.651786072580109	"None"	"no"	3	12.3333333333333	1117838.91891892	"gram_high"	2
7.93882998528971	20	12	"about"	0.624395164272191	"None"	"no"	3	9.66666666666667	1342971.20689655	"gram_high"	3
6.2377953940437	20	13	"the"	0.606484925852974	"None"	"no"	3	8	1648779.125	"gram_high"	3
8.50564759318429	20	14	"details"	0.642555526029272	"None"	"yes"	3.11111111111111	14.3148148148148	1311012.99867025	"gram_high"	3
6.87262486214199	20	15	"of"	0.646682377904929	"None"	"no"	3	8.33333333333333	1672912.8	"gram_high"	3
8.15247905517302	20	16	"the"	0.605435976451524	"None"	"no"	3	9.33333333333333	1525409.25	"gram_high"	3
8.96205859073093	20	17	"experiment"	0.670829277832366	"None"	"yes"	3.18181818181818	13.0984848484848	1369816.66134442	"gram_high"	3
2.91114346740009	21	1	"it"	0.597689581790435	"None"	"no"	1.5	13.25	809739.072857143	"gram_high"	-1
5.7642810301953	21	2	"was"	0.603322513075295	"None"	"no"	2	14.5	888104.827586207	"gram_high"	-1
7.77577101981688	21	3	"of"	0.596773460397728	"None"	"no"	3	9	1453212.33333333	"gram_high"	-1
6.23894315319519	21	4	"concern"	0.644082696095674	"None"	"no"	2.16666666666667	15.7777777777778	992296.830857185	"gram_high"	-1
6.72082798849783	21	5	"to"	0.594764393426345	"None"	"no"	3	8.66666666666667	1163446.73076923	"gram_high"	-1
7.37733637956637	21	6	"the"	0.610168947396058	"None"	"no"	3	10	1411161	"gram_high"	-1
7.4125849856167	21	7	"tourists"	0.655506521494999	"None"	"yes"	7.09090909090909	14.0606060606061	3134649.25244666	"gram_high"	-1
5.94218298588099	21	8	"that"	0.667266084711463	"None"	"no"	3	8	1604885.625	"gram_high"	-1
5.99798098344056	21	9	"the"	0.605955333863661	"None"	"no"	3	8.33333333333333	1589775.84	"gram_high"	-1
6.37588420672291	21	10	"monkey"	0.636818124133454	"None"	"no"	7.66666666666667	11	3639514.54393939	"gram_high"	0
10.7959850282121	21	11	"who"	0.604864328505454	"None"	"no"	3	12.5833333333333	907639.252011889	"gram_high"	1
10.1592972220477	21	12	"charged"	0.640945565901538	"None"	"no"	3	11.6666666666667	1181702.22857143	"gram_high"	2
8.01863613144381	21	13	"the"	0.599060274979954	"None"	"no"	3	10	1314294.3	"gram_high"	3
2.10155224917061	21	14	"bars"	0.63100995460877	"None"	"yes"	1	23	571803.391304348	"gram_high"	3
3.75540945843889	21	15	"seemed"	0.697019907840451	"None"	"no"	2	12	1108434.58333333	"gram_high"	3
4.48153489917248	21	16	"rather"	0.644148308030299	"None"	"no"	43	10.046511627907	23843827.875	"gram_high"	3
7.42916669484072	21	17	"angry"	0.623377215823909	"None"	"yes"	5.35	12.525	2386978.9428799	"gram_high"	3
2.09916066588863	22	1	"the"	0.615016423973408	"None"	"no"	2	6.5	1440528.92307692	"gram_high"	-1
1.76589985250571	22	2	"parents"	0.654130124998965	"None"	"yes"	1	18	700069.666666667	"gram_high"	-1
6.14394703832725	22	3	"sat"	0.654867940045336	"None"	"no"	3	7	1859839.42857143	"gram_high"	-1
7.75655099529954	22	4	"and"	0.606306503429558	"None"	"no"	3	10.3333333333333	1327777.25806452	"gram_high"	-1
6.50108991440092	22	5	"talked"	0.637778748484382	"None"	"no"	3	6.66666666666667	1933294.95	"gram_high"	-1
4.71021251495893	22	6	"about"	0.629341664288103	"None"	"no"	2	11.5	1029173.73913043	"gram_high"	-1
6.33213644094677	22	7	"the"	0.608702330542711	"None"	"no"	3	8.33333333333333	1544297.16	"gram_high"	-1
6.46492126875157	22	8	"children"	0.656247651732027	"None"	"no"	2.66666666666667	10.4444444444444	1242351.49521017	"gram_high"	0
9.64804015935617	22	9	"who"	0.607286416910639	"None"	"no"	2.75	13.8333333333333	850987.294996918	"gram_high"	1
10.0148267967963	22	10	"attacked"	0.652051852453656	"None"	"no"	3	12	1154281.5	"gram_high"	2
7.10594907743454	22	11	"each"	0.618155519933686	"None"	"no"	3	9	1442747	"gram_high"	3
5.91780512766191	22	12	"other"	0.629414626580955	"None"	"no"	4.66666666666667	10.7222222222222	2245892.66424242	"gram_high"	3
6.85705371656384	22	13	"with"	0.618911149346713	"None"	"no"	3	9.33333333333333	1492444.92857143	"gram_high"	3
3.50892049096452	22	14	"super"	0.638709783076006	"None"	"no"	36	9.33333333333333	23212635.4285714	"gram_high"	3
4.91741298072417	22	15	"soakers"	0.64809053949841	"None"	"yes"	3	7	1950255.42857143	"gram_high"	3
2.09916066588863	1	1	"the"	0.617516423973407	"None"	"no"	2	6.5	1440528.92307692	"gram_low"	-1
5.44994062839472	1	2	"professor"	0.665364831888053	"None"	"no"	2.66666666666667	9.33333333333333	1410453.75833333	"gram_low"	-1
4.15000438016406	1	3	"saw"	0.6090994828575	"None"	"yes"	2	12	1091124.41666667	"gram_low"	-1
6.13734288989044	1	4	"the"	0.657680870653502	"None"	"no"	3	8	1270273.875	"gram_low"	-1
7.11569418456828	1	5	"students"	0.655437864379278	"None"	"no"	3	9.55555555555556	1314969.76561265	"gram_low"	0
10.9052024636579	1	6	"that"	0.612417620066775	"None"	"no"	4.5	12.9166666666667	1293109.525998	"gram_low"	1
9.78020792284815	1	7	"ambled"	0.634291981973065	"None"	"no"	3	12	1156696.75	"gram_low"	2
6.91328410044677	1	8	"across"	0.635407418929704	"None"	"no"	3	9	1451390.33333333	"gram_low"	3
5.80386883210605	1	9	"the"	0.603342759125193	"None"	"no"	3	8	1634236.875	"gram_low"	3
5.48748842248326	1	10	"quad"	0.616087255069371	"None"	"yes"	2.33333333333333	12.1111111111111	1180620.02033236	"gram_low"	3
3.99541277481534	2	1	"we"	0.603756622668321	"None"	"no"	2	11.6666666666667	1027496	"gram_low"	-1
8.09115656790641	2	2	"celebrated"	0.671738444702387	"None"	"no"	3	10	1292758.2	"gram_low"	-1
7.09547986837654	2	3	"with"	0.613074502711924	"None"	"no"	3	9	1438223.88888889	"gram_low"	-1
5.89696885931344	2	4	"the"	0.607256191441213	"None"	"no"	3	8	1640561.125	"gram_low"	-1
5.88828927502483	2	5	"team"	0.61777352620823	"None"	"no"	6	12.1666666666667	2953427.43499511	"gram_low"	0
10.9307244929873	2	6	"that"	0.614683521482051	"None"	"no"	3	12.75	893877.829326923	"gram_low"	1
11.2065387278307	2	7	"trounced"	0.648519428913648	"None"	"no"	4	13	1423681.84615385	"gram_low"	2
6.09468184833188	2	8	"our"	0.60946456374487	"None"	"no"	3	8	1592160	"gram_low"	3
4.90631535554611	2	9	"rival"	0.627114512609876	"None"	"yes"	3	7	1856233.42857143	"gram_low"	3
3.99541277481534	3	1	"we"	0.598856622668321	"None"	"no"	2	11.6666666666667	1027496	"gram_low"	-1
8.09115656790641	3	2	"rented"	0.630338444702387	"None"	"no"	3	10	1292758.2	"gram_low"	-1
6.95428630531878	3	3	"the"	0.608332074176937	"None"	"no"	3	9	1442742.77777778	"gram_low"	-1
6.44208961928535	3	4	"bowling"	0.647391250034749	"None"	"no"	3.2	15.26	1382154.7028022	"gram_low"	-1
7.66757327199724	3	5	"shoes"	0.62446013755836	"None"	"no"	3	12.8333333333333	1313963.37805944	"gram_low"	0
5.62250902944996	3	6	"that"	0.621110209172761	"None"	"yes"	3	8	1681342.5	"gram_low"	1
4.17386059541501	3	7	"chafed"	0.690744762207962	"None"	"no"	3	10.6666666666667	1642847.25	"gram_low"	2
4.05667879640065	3	8	"our"	0.615114556412365	"None"	"no"	3	6	2098092.16666667	"gram_low"	3
4.35338891440042	3	9	"ankles"	0.6383362987788	"None"	"yes"	2.66666666666667	10.8888888888889	1520637.7977208	"gram_low"	3
2.30720554378598	4	1	"while"	0.631058255121278	"None"	"no"	2	7	1322829.85714286	"gram_low"	-1
7.24261899315287	4	2	"they"	0.613109162931517	"None"	"no"	3	8.83333333333333	1450890.87316716	"gram_low"	-1
10.0276560493705	4	3	"were"	0.607133437197487	"None"	"no"	3	11	1198958.72727273	"gram_low"	-1
7.19426815298024	4	4	"at"	0.593496010938621	"None"	"no"	3	8.33333333333333	1555666.8	"gram_low"	-1
6.79888343328718	4	5	"the"	0.605918950553584	"None"	"no"	3	8.33333333333333	1581739.8	"gram_low"	-1
4.32382628619909	4	6	"park"	0.617603156943968	"None"	"yes"	2	13	1013297.92307692	"gram_low"	-1
4.93260281859807	4	7	","	0.640357760865	"None"	"no"	2	13.5	950478.888888889	"gram_low"	-1
10.1923160101862	4	8	"they"	0.606098752790775	"None"	"no"	3	11.8333333333333	1106471.53185484	"gram_low"	-1
6.97216334576467	4	9	"saw"	0.605499301008608	"None"	"no"	2	18	722329.333333333	"gram_low"	-1
5.01679764221643	4	10	"the"	0.61117679469208	"None"	"no"	2	13	907178.769230769	"gram_low"	-1
5.32604533519154	4	11	"children"	0.660422469054586	"None"	"no"	2	16.6666666666667	818290.726427963	"gram_low"	0
9.31821431970271	4	12	"that"	0.61828069307411	"None"	"no"	3.25	12.875	877130.839688552	"gram_low"	1
9.78020792284815	4	13	"pestered"	0.652891981973065	"None"	"no"	3	12	1156696.75	"gram_low"	2
9.47466776582487	4	14	"them"	0.619644606034102	"None"	"yes"	2.91666666666667	13.5277777777778	1086469.61839451	"gram_low"	3
4.10382705720964	4	15	"yesterday"	0.719905700153003	"None"	"yes"	2	12	1093515.91666667	"gram_low"	3
3.13280538213624	5	1	"at"	10	"None"	"no"	3	4.33333333333333	2114880.92307692	"gram_low"	-1
5.39067265588905	5	2	"the"	10	"None"	"no"	3	7.33333333333333	1750418.59090909	"gram_low"	-1
6.32812798945598	5	3	"supermarket"	10	"None"	"no"	2.6	11.4666666666667	1236614.84774359	"gram_low"	-1
5.49755767284093	5	4	","	10	"None"	"no"	2	16	873020.875	"gram_low"	-1
9.45009392625255	5	5	"we"	10	"None"	"no"	3	11.5	1141842.58461538	"gram_low"	-1
6.240258141357	5	6	"ran"	10	"None"	"no"	2	16.5	784875.151515151	"gram_low"	-1
8.12941570778881	5	7	"into"	10	"None"	"no"	3	8.66666666666667	1501921.26923077	"gram_low"	-1
7.39076122545106	5	8	"the"	10	"None"	"no"	3	8	1633728.375	"gram_low"	-1
2.21411193756742	5	9	"people"	10	"None"	"yes"	1	23	513808.652173913	"gram_low"	0
5.20191288826811	5	10	"that"	10	"None"	"no"	2	12.5	973707.92	"gram_low"	1
5.5384638974931	5	11	"renovated"	10	"None"	"no"	3	6.66666666666667	1954632.45	"gram_low"	2
2.93122221473639	5	12	"our"	10	"None"	"no"	3	4	952407	"gram_low"	3
3.83600203817945	5	13	"house"	10	"None"	"yes"	2.5	7.58333333333333	574118.175362319	"gram_low"	3
5.53423241875223	5	14	"last"	10	"None"	"no"	3	7.33333333333333	668626.636363636	"gram_low"	3
7.2081782980054	5	15	"year"	10	"yes"	"yes"	2.5625	13.8541666666667	1017834.00552447	"gram_low"	3
2.30720554378598	6	1	"while"	0.628558255121278	"None"	"no"	2	7	1322829.85714286	"gram_low"	-1
4.98951061546844	6	2	"in"	0.596235311267617	"None"	"no"	3	7	1818903	"gram_low"	-1
6.53966943189974	6	3	"the"	0.611605471810238	"None"	"no"	3	9	1478647	"gram_low"	-1
5.71994141600813	6	4	"recycling"	0.670112140462957	"None"	"yes"	2.57142857142857	13	1304367.75323516	"gram_low"	-1
3.92334333453962	6	5	"center"	0.688224634105075	"None"	"yes"	2	12	1125697.66666667	"gram_low"	-1
6.96036256090775	6	6	","	0.633620929594339	"None"	"no"	3	9	1435244	"gram_low"	-1
9.81655447527858	6	7	"we"	0.594238871187696	"None"	"no"	3	11.8333333333333	1111198.24233871	"gram_low"	-1
9.45496639248802	6	8	"looked"	0.62997417288681	"None"	"no"	3	11.3333333333333	1143031.05882353	"gram_low"	-1
7.47789510382602	6	9	"at"	0.59459132034653	"None"	"no"	3	8.66666666666667	1505975.42307692	"gram_low"	-1
6.81321383199319	6	10	"the"	0.608092346860642	"None"	"no"	3	7.66666666666667	1711119.39130435	"gram_low"	-1
2.16350120020936	6	11	"machines"	0.667942809830806	"None"	"yes"	1	23	514345.913043478	"gram_low"	0
10.4331477397631	6	12	"that"	0.664361022980303	"None"	"no"	4	12.3333333333333	1201073.9356382	"gram_low"	1
10.2699150157763	6	13	"sifted"	0.635889220676526	"None"	"no"	3	11.6666666666667	1178640.25714286	"gram_low"	2
8.22483563557931	6	14	"through"	0.644215715254445	"None"	"no"	3	9.33333333333333	1385863.5	"gram_low"	3
2.0400475179669	6	15	"our"	0.622576722326077	"None"	"no"	1	16	656973.4375	"gram_low"	3
8.77173079404239	6	16	"garbage"	0.641028910332947	"None"	"no"	4	12.1008403361345	1588681.3914967	"gram_low"	3
3.99541277481534	7	1	"we"	0.60005662266832	"None"	"no"	2	11.6666666666667	1027496	"gram_low"	-1
8.09115656790641	7	2	"watched"	0.640338444702387	"None"	"no"	3	10	1292758.2	"gram_low"	-1
6.95428630531878	7	3	"the"	0.608332074176937	"None"	"no"	3	9	1442742.77777778	"gram_low"	-1
7.5718488475094	7	4	"workers"	0.644126646640237	"None"	"no"	3	9.55555555555556	1498749.67986315	"gram_low"	0
9.23139940044178	7	5	"that"	0.613112976496303	"None"	"no"	2.75	12.75	829946.866171329	"gram_low"	1
9.78020792284815	7	6	"sowed"	0.620091981973065	"None"	"no"	3	12	1156696.75	"gram_low"	2
7.83126690433126	7	7	"the"	0.601678336618835	"None"	"no"	4	10	1755402.8	"gram_low"	3
5.71099848921296	7	8	"seeds"	0.629030256111996	"None"	"no"	11.3333333333333	14.5777777777778	5470011.5530303	"gram_low"	3
7.05647742498689	7	9	"onto"	0.615345362082652	"None"	"no"	5	10	2436017	"gram_low"	3
6.17113875639139	7	10	"the"	0.604514771869479	"None"	"no"	3	7.66666666666667	1796148.65217391	"gram_low"	3
4.86515576265061	7	11	"fields"	0.637603611728013	"None"	"yes"	2	15.7777777777778	1089649.6952381	"gram_low"	3
2.09916066588863	8	1	"the"	0.608816423973408	"None"	"no"	2	6.5	1440528.92307692	"gram_low"	-1
5.53991865937283	8	2	"tv"	0.596279319040716	"None"	"no"	3	7.33333333333333	1751136	"gram_low"	-1
6.86344111183539	8	3	"show"	0.614699342759819	"None"	"no"	2.75	10.625	1300818.41666983	"gram_low"	-1
7.28460198090206	8	4	"with"	0.613334024893896	"None"	"no"	12	10	5778366	"gram_low"	-1
7.3866195565821	8	5	"the"	0.610952489646988	"None"	"no"	5	10	2360880.5	"gram_low"	-1
7.42715217274374	8	6	"mountaineers"	0.693880774113762	"None"	"yes"	9.71428571428571	10.9103519668737	4762076.73349445	"gram_low"	0
11.8440821981789	8	7	"who"	0.652607951280934	"None"	"no"	3	13.5833333333333	848744.031359266	"gram_low"	1
11.2550224200453	8	8	"hoisted"	0.638656253418616	"None"	"no"	4	13	1359314.76923077	"gram_low"	2
8.01863613144381	8	9	"the"	0.600260274979954	"None"	"no"	3	10	1314294.3	"gram_low"	3
9.34975999298712	8	10	"rocks"	0.621732852766295	"None"	"no"	5.16666666666667	13.7972222222222	2258016.11364845	"gram_low"	3
7.34908165614747	8	11	"was"	0.602719114270919	"None"	"no"	3	9	1563836.66666667	"gram_low"	3
7.63433989108853	8	12	"a"	0.58621780134706	"None"	"no"	3	9.33333333333333	1441380.64285714	"gram_low"	3
6.54980566444571	8	13	"huge"	0.621986256867985	"None"	"no"	3	7.66666666666667	1681019.47826087	"gram_low"	3
7.65056285633156	8	14	"success"	0.642589633458769	"None"	"yes"	13	11.2083333333333	6372762.53676471	"gram_low"	3
2.09916066588863	9	1	"the"	0.617516423973407	"None"	"no"	2	6.5	1440528.92307692	"gram_low"	-1
5.44994062839472	9	2	"professor"	0.666664831888053	"None"	"no"	2.66666666666667	9.33333333333333	1410453.75833333	"gram_low"	-1
7.62936296658975	9	3	"gave"	0.61462645009732	"None"	"no"	3	9	1536085	"gram_low"	-1
6.41772419131305	9	4	"extra"	0.628837865094375	"None"	"no"	3	8	1647886.125	"gram_low"	-1
1.68259228344963	9	5	"credit"	0.64526236060164	"None"	"yes"	1	19	685877.631578947	"gram_low"	-1
7.48872662951677	9	6	"to"	0.643872272636249	"None"	"no"	3	8.66666666666667	1588976.19230769	"gram_low"	-1
7.94801797463923	9	7	"the"	0.605779590720989	"None"	"no"	3	10	1390522.2	"gram_low"	-1
6.30754896948289	9	8	"students"	0.657849786429375	"None"	"no"	2.33333333333333	13.2777777777778	1115790.93672014	"gram_low"	0
11.1260495613276	9	9	"that"	0.614024850941125	"None"	"no"	3	13.1666666666667	807437.610576923	"gram_low"	1
9.78020792284815	9	10	"derived"	0.641191981973066	"None"	"no"	3	12	1156696.75	"gram_low"	2
7.83126690433126	9	11	"the"	0.599578336618835	"None"	"no"	4	10	1755402.8	"gram_low"	3
4.33608262418796	9	12	"best"	0.627675419100153	"None"	"no"	2	12	1063190.33333333	"gram_low"	3
6.73409065688954	9	13	"formulas"	0.654139616636748	"None"	"yes"	2.75	10.9583333333333	1369370.71929549	"gram_low"	3
2.09916066588863	10	1	"the"	0.617516423973407	"None"	"no"	2	6.5	1440528.92307692	"gram_low"	-1
5.44994062839472	10	2	"principal"	0.670364831888053	"None"	"no"	2.66666666666667	9.5	1426292.8265873	"gram_low"	-1
6.74929368455896	10	3	"praised"	0.643811247265257	"None"	"no"	3	9	1348096.5	"gram_low"	-1
5.84598739195066	10	4	"the"	0.607158183548882	"None"	"no"	3	8	1636023	"gram_low"	-1
6.52943687720262	10	5	"teacher"	0.646524885158033	"None"	"no"	2.66666666666667	11	1249588.4469697	"gram_low"	0
10.8874165061089	10	6	"that"	0.613641424108332	"None"	"no"	4	12.9166666666667	1157944.8788384	"gram_low"	1
9.78020792284815	10	7	"berated"	0.640491981973065	"None"	"no"	3	12	1156696.75	"gram_low"	2
7.83126690433126	10	8	"the"	0.602978336618835	"None"	"no"	4	10	1755402.8	"gram_low"	3
3.74446586947062	10	9	"foreign"	0.658545851042998	"None"	"no"	2	11	1182915	"gram_low"	3
6.38647001130041	10	10	"exchange"	0.661897792650201	"None"	"no"	3	8	1622850.375	"gram_low"	3
6.19600646469362	10	11	"student"	0.644866248997578	"None"	"yes"	5.4	15.4791208791209	2415383.97708625	"gram_low"	3
2.09916066588863	11	1	"the"	0.615016423973408	"None"	"no"	2	6.5	1440528.92307692	"gram_low"	-1
1.76589985250571	11	2	"parents"	0.659130124998965	"None"	"yes"	1	18	700069.666666667	"gram_low"	-1
6.12676943864867	11	3	"scolded"	0.695001587197458	"None"	"yes"	3	7	1856824.28571429	"gram_low"	-1
5.84598739195066	11	4	"the"	0.658358183548881	"None"	"no"	3	8	1636023	"gram_low"	-1
7.09574186172376	11	5	"children"	0.654274027471396	"None"	"no"	3	9.66666666666667	1423907.18409091	"gram_low"	0
11.0504335122021	11	6	"who"	0.603424510659031	"None"	"no"	3	12.75	871387.348157051	"gram_low"	1
10.0148267967963	11	7	"flouted"	0.640151852453656	"None"	"no"	3	12	1154281.5	"gram_low"	2
8.01863613144381	11	8	"the"	0.600160274979953	"None"	"no"	3	10	1314294.3	"gram_low"	3
9.42192239545392	11	9	"house"	0.624023868440513	"None"	"yes"	3.18181818181818	13.3636363636364	1289151.4743779	"gram_low"	3
9.15357507125274	11	10	"rules"	0.66963234406473	"None"	"yes"	3.08333333333333	12.6805555555556	1283445.74056461	"gram_low"	3
2.1280951132814	12	1	"a"	0.589438237736103	"None"	"no"	2	6.5	1435821.07692308	"gram_low"	-1
6.45519010813103	12	2	"lot"	0.601966224186706	"None"	"no"	3	8.66666666666667	1603781.99706745	"gram_low"	-1
7.72900448927034	12	3	"of"	0.595653950011971	"None"	"no"	3	10.3333333333333	1403974.35483871	"gram_low"	-1
7.4719101596236	12	4	"people"	0.633001852213652	"None"	"no"	2.66666666666667	13.5	1191699.37597346	"gram_low"	-1
7.56008544153295	12	5	"did"	0.607047196764741	"None"	"no"	3	9.33333333333333	1508009.67857143	"gram_low"	-1
2.36417738759481	12	6	"better"	0.646207017305683	"None"	"no"	1	24	546752.916666667	"gram_low"	-1
6.30735497065737	12	7	"than"	0.616250161234699	"None"	"no"	3	7	1839486.42857143	"gram_low"	-1
4.05741605026631	12	8	"the"	0.612612851073176	"None"	"no"	2	11.5	1107740.60869565	"gram_low"	-1
6.86131863298918	12	9	"ones"	0.615703265322142	"None"	"yes"	2.77777777777778	10.3148148148148	1382986.61079083	"gram_low"	0
9.13683275390589	12	10	"who"	0.65705812084401	"None"	"no"	2.5	14.5833333333333	725639.119392022	"gram_low"	1
10.4317528478843	12	11	"perused"	0.6403629604284	"None"	"no"	3	12	1143484.83333333	"gram_low"	2
8.01863613144381	12	12	"the"	0.605260274979954	"None"	"no"	3	10	1314294.3	"gram_low"	3
6.1181410820967	12	13	"material"	0.655318505710379	"None"	"yes"	4	14.3333333333333	1924669.88636364	"gram_low"	3
1.29381030392291	13	1	"many"	0.626166866911369	"None"	"no"	1	15	616321.2	"gram_low"	-1
5.27154819840381	13	2	"people"	0.63943660566007	"None"	"no"	2.33333333333333	11.7777777777778	1202434.54803179	"gram_low"	-1
4.525853834656	13	3	"stared"	0.637049392346593	"None"	"no"	2	13.5	996121.555555556	"gram_low"	-1
6.75997917788168	13	4	"at"	0.594291328406024	"None"	"no"	3	9	1488124.77777778	"gram_low"	-1
5.71474257494237	13	5	"the"	0.611822670156116	"None"	"no"	3	8	1647929.25	"gram_low"	-1
5.48398727474985	13	6	"farmers"	0.64759447888016	"None"	"no"	2.33333333333333	12.5555555555556	1137086.24375	"gram_low"	0
10.6827345242422	13	7	"who"	0.602917814245242	"None"	"no"	3	12.4166666666667	912241.752858355	"gram_low"	1
10.7622347088995	13	8	"roused"	0.629309924150221	"None"	"no"	3	12.3333333333333	1101867.97297297	"gram_low"	2
8.01863613144381	13	9	"the"	0.603960274979954	"None"	"no"	3	10	1314294.3	"gram_low"	3
7.92267576481066	13	10	"animals"	0.645322573287766	"None"	"yes"	4.61538461538461	15.0051282051282	2042651.87998853	"gram_low"	3
6.52369710122174	13	11	"from"	0.669235781701669	"None"	"no"	7	9	3623591.22222222	"gram_low"	3
5.16020536848017	13	12	"their"	0.632171350226693	"None"	"no"	3	6.66666666666667	2004104.85	"gram_low"	3
7.40113355878545	13	13	"cages"	0.62292678287152	"None"	"yes"	3	15.65625	1320239.45374047	"gram_low"	3
1.29381030392291	14	1	"many"	0.62486686691137	"None"	"no"	1	15	616321.2	"gram_low"	-1
5.18337543482908	14	2	"harsh"	0.630822328239148	"None"	"no"	3	7	1796914.71428571	"gram_low"	-1
6.47850681597922	14	3	"glances"	0.64552174713979	"None"	"no"	2.75	10.25	1328574.96931818	"gram_low"	-1
7.38718658539448	14	4	"were"	0.619351484781789	"None"	"no"	4	9	1994605.33333333	"gram_low"	-1
6.0083855197054	14	5	"directed"	0.655034737015362	"None"	"no"	2.33333333333333	12.6666666666667	1162220.7	"gram_low"	-1
9.72478509549773	14	6	"at"	0.590273265507137	"None"	"no"	3	12	1168063.25	"gram_low"	-1
7.7258797624389	14	7	"the"	0.607459338701944	"None"	"no"	3	10	1389566.5	"gram_low"	-1
7.1622082552303	14	8	"people"	0.634953782577904	"None"	"no"	2.66666666666667	12.6111111111111	1247001.45494505	"gram_low"	0
11.6540219886026	14	9	"who"	0.6033455485728	"None"	"no"	3	13.25	874575.219624126	"gram_low"	1
7.54591679819506	14	10	"hustled"	0.649671974415828	"None"	"no"	2	19.5	710455.538461538	"gram_low"	2
7.23289103874888	14	11	"through"	0.645426609344572	"None"	"no"	3	9	1441497.33333333	"gram_low"	3
6.24088435358914	14	12	"the"	0.605178925382132	"None"	"no"	3	8.33333333333333	1582500.24	"gram_low"	3
5.71906477727848	14	13	"crowd"	0.632413915693418	"None"	"yes"	2.33333333333333	12.5555555555556	1137434.37083333	"gram_low"	3
1.94728139009872	14	14	"rudely"	0.695229811405676	"None"	"yes"	1	24	548291.25	"gram_low"	3
2.09916066588863	15	1	"the"	0.611316423973407	"None"	"no"	2	6.5	1440528.92307692	"gram_low"	-1
6.002481539032	15	2	"jury"	0.614146422447511	"None"	"no"	2.66666666666667	9.72222222222222	1348625.85372248	"gram_low"	-1
7.72040226575679	15	3	"was"	0.601968788068645	"None"	"no"	3	9.33333333333333	1474293.53571429	"gram_low"	-1
7.82124573490411	15	4	"not"	0.609895482365401	"None"	"no"	5	9	2448537.77777778	"gram_low"	-1
4.76315396893972	15	5	"favorable"	0.67262568593541	"None"	"yes"	2.33333333333333	17.5555555555556	1110721.23663866	"gram_low"	-1
6.00904139772403	15	6	"toward"	0.686533439211785	"None"	"no"	3	7.66666666666667	1647516.26086957	"gram_low"	-1
5.69701481738457	15	7	"the"	0.611258608767111	"None"	"no"	3	7.66666666666667	1684872.65217391	"gram_low"	-1
6.23764343299607	15	8	"defendant"	0.666685221083791	"None"	"yes"	2.6	13.2833333333333	1233766.89544531	"gram_low"	0
9.41981130498703	15	9	"who"	0.656427047820121	"None"	"no"	8.5	11.36	1893173.95357143	"gram_low"	1
10.0148267967963	15	10	"omitted"	0.642151852453656	"None"	"no"	3	12	1154281.5	"gram_low"	2
7.36695192621213	15	11	"part"	0.613987372040205	"None"	"no"	2.5	13	1036804.86309524	"gram_low"	3
8.77750935914425	15	12	"of"	0.593019745839474	"None"	"no"	3	11.3333333333333	1290849.88235294	"gram_low"	3
6.30215112499164	15	13	"his"	0.609960217224696	"None"	"no"	3	8	1705632.5	"gram_low"	3
4.12528140571972	15	14	"story"	0.629756301954962	"None"	"yes"	2	11.5	1177511.2173913	"gram_low"	3
2.09916066588863	16	1	"the"	0.621216423973407	"None"	"no"	2	6.5	1440528.92307692	"gram_low"	-1
5.98597782117603	16	2	"psychiatrist"	0.698179116663728	"None"	"no"	3	8.33333333333333	1636418.95357143	"gram_low"	-1
4.79597690348691	16	3	"worked"	0.639054027322349	"None"	"no"	2	13	1055508.30769231	"gram_low"	-1
7.10209079441263	16	4	"with"	0.611262513925656	"None"	"no"	3	8	1637262.75	"gram_low"	-1
6.11053347989021	16	5	"a"	0.591033432415227	"None"	"no"	3	7	1856977.42857143	"gram_low"	-1
6.74886946250783	16	6	"patient"	0.645212038410293	"None"	"no"	2.66666666666667	10.8888888888889	1304908.20889934	"gram_low"	0
10.3582738769274	16	7	"who"	0.60836532599951	"None"	"no"	3.75	14	1063133.12195513	"gram_low"	1
10.0148267967963	16	8	"suppressed"	0.671651852453656	"None"	"no"	3	12	1154281.5	"gram_low"	2
4.98604569008011	16	9	"most"	0.618342750886783	"None"	"no"	2	13.5	937484.814814815	"gram_low"	3
6.50129114323641	16	10	"of"	0.596578365689874	"None"	"no"	4	9	2042253.77777778	"gram_low"	3
